V1, V2, V3
9903, 9887, 71917
9887, 71933, 71917
9887, 9871, 71933
9871, 71949, 71933
9871, 9855, 71949
9855, 71965, 71949
9855, 9839, 71965
9839, 71981, 71965
9839, 9823, 71981
9823, 71997, 71981
9823, 9807, 71997
9807, 72013, 71997
9807, 9791, 72013
9791, 72029, 72013
9791, 9775, 72029
71743, 10127, 71742
10127, 10111, 71742
10111, 10095, 71742
10095, 71758, 71742
10095, 10079, 71758
10079, 71774, 71758
10079, 10063, 71774
10063, 71790, 71774
10063, 10047, 71790
10047, 71806, 71790
10047, 10031, 71806
10031, 71822, 71806
10031, 10015, 71822
10015, 71838, 71822
10015, 9999, 71838
9999, 71854, 71838
9999, 9983, 71854
9983, 71870, 71854
9983, 9967, 71870
9967, 71886, 71870
9967, 9951, 71886
6288, 6272, 75520
6464, 6448, 75393
6640, 6624, 75250
6784, 6768, 75139
6944, 6928, 75028
7088, 7072, 74917
7232, 7216, 74822
58352, 58336, 74951
58544, 58528, 75112
58752, 58736, 75289
58960, 58944, 75466
59200, 59184, 75675
59440, 59424, 75900
59712, 59696, 76141
60032, 60016, 76446
60448, 60432, 76847
75520, 6288, 75521
6288, 6304, 75521
6304, 6320, 75521
6320, 75505, 75521
6320, 6336, 75505
6336, 75489, 75505
6336, 6352, 75489
6352, 75473, 75489
6352, 6368, 75473
6368, 75457, 75473
6368, 6384, 75457
6384, 75441, 75457
6384, 6400, 75441
6400, 75425, 75441
6400, 6416, 75425
6416, 75409, 75425
6416, 6432, 75409
6432, 75393, 75409
6432, 6448, 75393
75393, 6464, 75394
6464, 6480, 75394
6480, 75378, 75394
6480, 6496, 75378
6496, 75362, 75378
6496, 6512, 75362
6512, 75346, 75362
6512, 6528, 75346
6528, 75330, 75346
6528, 6544, 75330
6544, 75314, 75330
6544, 6560, 75314
6560, 75298, 75314
6560, 6576, 75298
6576, 75282, 75298
6576, 6592, 75282
6592, 75266, 75282
6592, 6608, 75266
6608, 75250, 75266
6608, 6624, 75250
75250, 6640, 75251
6640, 6656, 75251
6656, 75235, 75251
6656, 6672, 75235
6672, 75219, 75235
6672, 6688, 75219
6688, 75203, 75219
6688, 6704, 75203
6704, 75187, 75203
6704, 6720, 75187
6720, 75171, 75187
6720, 6736, 75171
6736, 75155, 75171
6736, 6752, 75155
6752, 75139, 75155
6752, 6768, 75139
75139, 6784, 75140
6784, 6800, 75140
6800, 6816, 75140
6816, 75124, 75140
6816, 6832, 75124
6832, 75108, 75124
6832, 6848, 75108
6848, 75092, 75108
6848, 6864, 75092
6864, 75076, 75092
6864, 6880, 75076
6880, 75060, 75076
6880, 6896, 75060
6896, 75044, 75060
6896, 6912, 75044
6912, 75028, 75044
6912, 6928, 75028
75028, 6944, 75029
6944, 6960, 75029
6960, 75013, 75029
6960, 6976, 75013
6976, 74997, 75013
6976, 6992, 74997
6992, 74981, 74997
6992, 7008, 74981
7008, 74965, 74981
7008, 7024, 74965
7024, 74949, 74965
7024, 7040, 74949
7040, 74933, 74949
7040, 7056, 74933
7056, 74917, 74933
7056, 7072, 74917
74917, 7088, 74918
7088, 7104, 74918
7104, 7120, 74918
7120, 74902, 74918
7120, 7136, 74902
7136, 74886, 74902
7136, 7152, 74886
7152, 74870, 74886
7152, 7168, 74870
7168, 74854, 74870
7168, 7184, 74854
7184, 74838, 74854
7184, 7200, 74838
7200, 74822, 74838
7200, 7216, 74822
75112, 58528, 75095
58528, 58512, 75095
58512, 58496, 75095
58496, 75079, 75095
58496, 58480, 75079
58480, 75063, 75079
58480, 58464, 75063
58464, 75047, 75063
58464, 58448, 75047
58448, 75031, 75047
58448, 58432, 75031
58432, 75015, 75031
58432, 58416, 75015
58416, 74999, 75015
58416, 58400, 74999
58400, 74983, 74999
58400, 58384, 74983
58384, 74967, 74983
58384, 58368, 74967
58368, 74951, 74967
58368, 58352, 74951
75289, 58736, 75272
58736, 58720, 75272
58720, 58704, 75272
58704, 75256, 75272
58704, 58688, 75256
58688, 75240, 75256
58688, 58672, 75240
58672, 75224, 75240
58672, 58656, 75224
58656, 75208, 75224
58656, 58640, 75208
58640, 75192, 75208
58640, 58624, 75192
58624, 75176, 75192
58624, 58608, 75176
58608, 75160, 75176
58608, 58592, 75160
58592, 75144, 75160
58592, 58576, 75144
58576, 75128, 75144
58576, 58560, 75128
58560, 75112, 75128
58560, 58544, 75112
75466, 58944, 75449
58944, 58928, 75449
58928, 58912, 75449
58912, 75433, 75449
58912, 58896, 75433
58896, 75417, 75433
58896, 58880, 75417
58880, 75401, 75417
58880, 58864, 75401
58864, 75385, 75401
58864, 58848, 75385
58848, 75369, 75385
58848, 58832, 75369
58832, 75353, 75369
58832, 58816, 75353
58816, 75337, 75353
58816, 58800, 75337
58800, 75321, 75337
58800, 58784, 75321
58784, 75305, 75321
58784, 58768, 75305
58768, 75289, 75305
58768, 58752, 75289
75675, 59184, 75658
59184, 59168, 75658
59168, 59152, 75658
59152, 75642, 75658
59152, 59136, 75642
59136, 75626, 75642
59136, 59120, 75626
59120, 75610, 75626
59120, 59104, 75610
59104, 75594, 75610
59104, 59088, 75594
59088, 75578, 75594
59088, 59072, 75578
59072, 75562, 75578
59072, 59056, 75562
59056, 75546, 75562
59056, 59040, 75546
59040, 75530, 75546
59040, 59024, 75530
59024, 75514, 75530
59024, 59008, 75514
59008, 75498, 75514
59008, 58992, 75498
58992, 75482, 75498
58992, 58976, 75482
58976, 75466, 75482
58976, 58960, 75466
75900, 59424, 75883
59424, 59408, 75883
59408, 75867, 75883
59408, 59392, 75867
59392, 75851, 75867
59392, 59376, 75851
59376, 75835, 75851
59376, 59360, 75835
59360, 75819, 75835
59360, 59344, 75819
59344, 75803, 75819
59344, 59328, 75803
59328, 75787, 75803
59328, 59312, 75787
59312, 75771, 75787
59312, 59296, 75771
59296, 75755, 75771
59296, 59280, 75755
59280, 75739, 75755
59280, 59264, 75739
59264, 75723, 75739
59264, 59248, 75723
59248, 75707, 75723
59248, 59232, 75707
59232, 75691, 75707
59232, 59216, 75691
59216, 75675, 75691
59216, 59200, 75675
76141, 59696, 76124
59696, 59680, 76124
59680, 59664, 76124
59664, 76108, 76124
59664, 59648, 76108
59648, 76092, 76108
59648, 59632, 76092
59632, 76076, 76092
59632, 59616, 76076
59616, 76060, 76076
59616, 59600, 76060
59600, 76044, 76060
59600, 59584, 76044
59584, 76028, 76044
59584, 59568, 76028
59568, 76012, 76028
59568, 59552, 76012
59552, 75996, 76012
59552, 59536, 75996
59536, 75980, 75996
59536, 59520, 75980
59520, 75964, 75980
59520, 59504, 75964
59504, 75948, 75964
59504, 59488, 75948
59488, 75932, 75948
59488, 59472, 75932
59472, 75916, 75932
59472, 59456, 75916
59456, 75900, 75916
59456, 59440, 75900
76446, 60016, 76429
60016, 60000, 76429
60000, 76413, 76429
60000, 59984, 76413
59984, 76397, 76413
59984, 59968, 76397
59968, 76381, 76397
59968, 59952, 76381
59952, 76365, 76381
59952, 59936, 76365
59936, 76349, 76365
59936, 59920, 76349
59920, 76333, 76349
59920, 59904, 76333
59904, 76317, 76333
59904, 59888, 76317
59888, 76301, 76317
59888, 59872, 76301
59872, 76285, 76301
59872, 59856, 76285
59856, 76269, 76285
59856, 59840, 76269
59840, 76253, 76269
59840, 59824, 76253
59824, 76237, 76253
59824, 59808, 76237
59808, 76221, 76237
59808, 59792, 76221
59792, 76205, 76221
59792, 59776, 76205
59776, 76189, 76205
59776, 59760, 76189
59760, 76173, 76189
59760, 59744, 76173
59744, 76157, 76173
59744, 59728, 76157
59728, 76141, 76157
59728, 59712, 76141
76847, 60432, 76830
60432, 60416, 76830
60416, 76814, 76830
60416, 60400, 76814
60400, 76798, 76814
60400, 60384, 76798
60384, 76782, 76798
60384, 60368, 76782
60368, 76766, 76782
60368, 60352, 76766
60352, 76750, 76766
60352, 60336, 76750
60336, 76734, 76750
60336, 60320, 76734
60320, 76718, 76734
60320, 60304, 76718
60304, 76702, 76718
60304, 60288, 76702
60288, 76686, 76702
60288, 60272, 76686
60272, 76670, 76686
60272, 60256, 76670
60256, 76654, 76670
60256, 60240, 76654
60240, 76638, 76654
60240, 60224, 76638
60224, 76622, 76638
60224, 60208, 76622
60208, 76606, 76622
60208, 60192, 76606
60192, 76590, 76606
60192, 60176, 76590
60176, 76574, 76590
60176, 60160, 76574
60160, 76558, 76574
60160, 60144, 76558
60144, 76542, 76558
60144, 60128, 76542
60128, 76526, 76542
60128, 60112, 76526
60112, 76510, 76526
60112, 60096, 76510
60096, 76494, 76510
60096, 60080, 76494
60080, 76478, 76494
60080, 60064, 76478
60064, 76462, 76478
60064, 60048, 76462
60048, 76446, 76462
60048, 60032, 76446
1792, 1776, 80016
1616, 1600, 80161
1456, 1440, 80290
1312, 1296, 80403
1152, 1136, 80532
992, 976, 80645
864, 848, 80742
64432, 64416, 80615
64224, 64208, 80456
64016, 64000, 80281
63824, 63808, 80106
63600, 63584, 79915
63344, 63328, 79692
63056, 63040, 79437
62752, 62736, 79150
62336, 62320, 78751
80016, 1776, 80033
1776, 1760, 80033
1760, 1744, 80033
1744, 80049, 80033
1744, 1728, 80049
1728, 80065, 80049
1728, 1712, 80065
1712, 80081, 80065
1712, 1696, 80081
1696, 80097, 80081
1696, 1680, 80097
1680, 80113, 80097
1680, 1664, 80113
1664, 80129, 80113
1664, 1648, 80129
1648, 80145, 80129
1648, 1632, 80145
1632, 80161, 80145
1632, 1616, 80161
80161, 1600, 80178
1600, 1584, 80178
1584, 1568, 80178
1568, 80194, 80178
1568, 1552, 80194
1552, 80210, 80194
1552, 1536, 80210
1536, 80226, 80210
1536, 1520, 80226
1520, 80242, 80226
1520, 1504, 80242
1504, 80258, 80242
1504, 1488, 80258
1488, 80274, 80258
1488, 1472, 80274
1472, 80290, 80274
1472, 1456, 80290
80290, 1440, 80307
1440, 1424, 80307
1424, 1408, 80307
1408, 80323, 80307
1408, 1392, 80323
1392, 80339, 80323
1392, 1376, 80339
1376, 80355, 80339
1376, 1360, 80355
1360, 80371, 80355
1360, 1344, 80371
1344, 80387, 80371
1344, 1328, 80387
1328, 80403, 80387
1328, 1312, 80403
80403, 1296, 80420
1296, 1280, 80420
1280, 1264, 80420
1264, 80436, 80420
1264, 1248, 80436
1248, 80452, 80436
1248, 1232, 80452
1232, 80468, 80452
1232, 1216, 80468
1216, 80484, 80468
1216, 1200, 80484
1200, 80500, 80484
1200, 1184, 80500
1184, 80516, 80500
1184, 1168, 80516
1168, 80532, 80516
1168, 1152, 80532
80532, 1136, 80549
1136, 1120, 80549
1120, 1104, 80549
1104, 1088, 80549
1088, 80565, 80549
1088, 1072, 80565
1072, 80581, 80565
1072, 1056, 80581
1056, 80597, 80581
1056, 1040, 80597
1040, 80613, 80597
1040, 1024, 80613
1024, 80629, 80613
1024, 1008, 80629
1008, 80645, 80629
1008, 992, 80645
80645, 976, 80662
976, 960, 80662
960, 944, 80662
944, 80678, 80662
944, 928, 80678
928, 80694, 80678
928, 912, 80694
912, 80710, 80694
912, 896, 80710
896, 80726, 80710
896, 880, 80726
880, 80742, 80726
880, 864, 80742
80456, 64224, 80455
64224, 64240, 80455
64240, 64256, 80455
64256, 80471, 80455
64256, 64272, 80471
64272, 80487, 80471
64272, 64288, 80487
64288, 80503, 80487
64288, 64304, 80503
64304, 80519, 80503
64304, 64320, 80519
64320, 80535, 80519
64320, 64336, 80535
64336, 80551, 80535
64336, 64352, 80551
64352, 80567, 80551
64352, 64368, 80567
64368, 80583, 80567
64368, 64384, 80583
64384, 80599, 80583
64384, 64400, 80599
64400, 80615, 80599
64400, 64416, 80615
80281, 64016, 80280
64016, 64032, 80280
64032, 80296, 80280
64032, 64048, 80296
64048, 80312, 80296
64048, 64064, 80312
64064, 80328, 80312
64064, 64080, 80328
64080, 80344, 80328
64080, 64096, 80344
64096, 80360, 80344
64096, 64112, 80360
64112, 80376, 80360
64112, 64128, 80376
64128, 80392, 80376
64128, 64144, 80392
64144, 80408, 80392
64144, 64160, 80408
64160, 80424, 80408
64160, 64176, 80424
64176, 80440, 80424
64176, 64192, 80440
64192, 80456, 80440
64192, 64208, 80456
80106, 63824, 80105
63824, 80121, 80105
63824, 63840, 80121
63840, 80137, 80121
63840, 63856, 80137
63856, 80153, 80137
63856, 63872, 80153
63872, 80169, 80153
63872, 63888, 80169
63888, 80185, 80169
63888, 63904, 80185
63904, 80201, 80185
63904, 63920, 80201
63920, 80217, 80201
63920, 63936, 80217
63936, 80233, 80217
63936, 63952, 80233
63952, 80249, 80233
63952, 63968, 80249
63968, 80265, 80249
63968, 63984, 80265
63984, 80281, 80265
63984, 64000, 80281
79915, 63600, 79914
63600, 63616, 79914
63616, 79930, 79914
63616, 63632, 79930
63632, 79946, 79930
63632, 63648, 79946
63648, 79962, 79946
63648, 63664, 79962
63664, 79978, 79962
63664, 63680, 79978
63680, 79994, 79978
63680, 63696, 79994
63696, 80010, 79994
63696, 63712, 80010
63712, 80026, 80010
63712, 63728, 80026
63728, 80042, 80026
63728, 63744, 80042
63744, 80058, 80042
63744, 63760, 80058
63760, 80074, 80058
63760, 63776, 80074
63776, 80090, 80074
63776, 63792, 80090
63792, 80106, 80090
63792, 63808, 80106
79692, 63344, 79691
63344, 63360, 79691
63360, 79707, 79691
63360, 63376, 79707
63376, 79723, 79707
63376, 63392, 79723
63392, 79739, 79723
63392, 63408, 79739
63408, 79755, 79739
63408, 63424, 79755
63424, 79771, 79755
63424, 63440, 79771
63440, 79787, 79771
63440, 63456, 79787
63456, 79803, 79787
63456, 63472, 79803
63472, 79819, 79803
63472, 63488, 79819
63488, 79835, 79819
63488, 63504, 79835
63504, 79851, 79835
63504, 63520, 79851
63520, 79867, 79851
63520, 63536, 79867
63536, 79883, 79867
63536, 63552, 79883
63552, 79899, 79883
63552, 63568, 79899
63568, 79915, 79899
63568, 63584, 79915
79437, 63056, 79436
63056, 63072, 79436
63072, 79452, 79436
63072, 63088, 79452
63088, 79468, 79452
63088, 63104, 79468
63104, 79484, 79468
63104, 63120, 79484
63120, 79500, 79484
63120, 63136, 79500
63136, 79516, 79500
63136, 63152, 79516
63152, 79532, 79516
63152, 63168, 79532
63168, 79548, 79532
63168, 63184, 79548
63184, 79564, 79548
63184, 63200, 79564
63200, 79580, 79564
63200, 63216, 79580
63216, 79596, 79580
63216, 63232, 79596
63232, 79612, 79596
63232, 63248, 79612
63248, 79628, 79612
63248, 63264, 79628
63264, 79644, 79628
63264, 63280, 79644
63280, 79660, 79644
63280, 63296, 79660
63296, 79676, 79660
63296, 63312, 79676
63312, 79692, 79676
63312, 63328, 79692
79150, 62752, 79149
62752, 79165, 79149
62752, 62768, 79165
62768, 79181, 79165
62768, 62784, 79181
62784, 79197, 79181
62784, 62800, 79197
62800, 79213, 79197
62800, 62816, 79213
62816, 79229, 79213
62816, 62832, 79229
62832, 79245, 79229
62832, 62848, 79245
62848, 79261, 79245
62848, 62864, 79261
62864, 79277, 79261
62864, 62880, 79277
62880, 79293, 79277
62880, 62896, 79293
62896, 79309, 79293
62896, 62912, 79309
62912, 79325, 79309
62912, 62928, 79325
62928, 79341, 79325
62928, 62944, 79341
62944, 79357, 79341
62944, 62960, 79357
62960, 79373, 79357
62960, 62976, 79373
62976, 79389, 79373
62976, 62992, 79389
62992, 79405, 79389
62992, 63008, 79405
63008, 79421, 79405
63008, 63024, 79421
63024, 79437, 79421
63024, 63040, 79437
78751, 62336, 78750
62336, 78766, 78750
62336, 62352, 78766
62352, 78782, 78766
62352, 62368, 78782
62368, 78798, 78782
62368, 62384, 78798
62384, 78814, 78798
62384, 62400, 78814
62400, 78830, 78814
62400, 62416, 78830
62416, 78846, 78830
62416, 62432, 78846
62432, 78862, 78846
62432, 62448, 78862
62448, 78878, 78862
62448, 62464, 78878
62464, 78894, 78878
62464, 62480, 78894
62480, 78910, 78894
62480, 62496, 78910
62496, 78926, 78910
62496, 62512, 78926
62512, 78942, 78926
62512, 62528, 78942
62528, 78958, 78942
62528, 62544, 78958
62544, 78974, 78958
62544, 62560, 78974
62560, 78990, 78974
62560, 62576, 78990
62576, 79006, 78990
62576, 62592, 79006
62592, 79022, 79006
62592, 62608, 79022
62608, 79038, 79022
62608, 62624, 79038
62624, 79054, 79038
62624, 62640, 79054
62640, 79070, 79054
62640, 62656, 79070
62656, 79086, 79070
62656, 62672, 79086
62672, 79102, 79086
62672, 62688, 79102
62688, 79118, 79102
62688, 62704, 79118
62704, 79134, 79118
62704, 62720, 79134
62720, 79150, 79134
62720, 62736, 79150
68655, 68671, 85024
68239, 68255, 84625
67919, 67935, 84322
67647, 67663, 84083
14223, 14239, 84084
13407, 13423, 84869
85024, 68655, 85025
68655, 85009, 85025
68655, 68639, 85009
68639, 84993, 85009
68639, 68623, 84993
68623, 84977, 84993
68623, 68607, 84977
68607, 84961, 84977
68607, 68591, 84961
68591, 84945, 84961
68591, 68575, 84945
68575, 84929, 84945
68575, 68559, 84929
68559, 84913, 84929
68559, 68543, 84913
68543, 84897, 84913
68543, 68527, 84897
68527, 84881, 84897
68527, 68511, 84881
68511, 84865, 84881
68511, 68495, 84865
68495, 84849, 84865
68495, 68479, 84849
68479, 84833, 84849
68479, 68463, 84833
68463, 84817, 84833
68463, 68447, 84817
68447, 84801, 84817
68447, 68431, 84801
68431, 84785, 84801
68431, 68415, 84785
68415, 84769, 84785
68415, 68399, 84769
68399, 84753, 84769
68399, 68383, 84753
68383, 84737, 84753
68383, 68367, 84737
68367, 84721, 84737
68367, 68351, 84721
68351, 84705, 84721
68351, 68335, 84705
68335, 84689, 84705
68335, 68319, 84689
68319, 84673, 84689
68319, 68303, 84673
68303, 84657, 84673
68303, 68287, 84657
68287, 84641, 84657
68287, 68271, 84641
68271, 84625, 84641
68271, 68255, 84625
84625, 68239, 84626
68239, 84610, 84626
68239, 68223, 84610
68223, 84594, 84610
68223, 68207, 84594
68207, 84578, 84594
68207, 68191, 84578
68191, 84562, 84578
68191, 68175, 84562
68175, 84546, 84562
68175, 68159, 84546
68159, 84530, 84546
68159, 68143, 84530
68143, 84514, 84530
68143, 68127, 84514
68127, 84498, 84514
68127, 68111, 84498
68111, 84482, 84498
68111, 68095, 84482
68095, 84466, 84482
68095, 68079, 84466
68079, 84450, 84466
68079, 68063, 84450
68063, 84434, 84450
68063, 68047, 84434
68047, 84418, 84434
68047, 68031, 84418
68031, 84402, 84418
68031, 68015, 84402
68015, 84386, 84402
68015, 67999, 84386
67999, 84370, 84386
67999, 67983, 84370
67983, 84354, 84370
67983, 67967, 84354
67967, 84338, 84354
67967, 67951, 84338
67951, 84322, 84338
67951, 67935, 84322
84322, 67919, 84323
67919, 67903, 84323
67903, 84307, 84323
67903, 67887, 84307
67887, 84291, 84307
67887, 67871, 84291
67871, 84275, 84291
67871, 67855, 84275
67855, 84259, 84275
67855, 67839, 84259
67839, 84243, 84259
67839, 67823, 84243
67823, 84227, 84243
67823, 67807, 84227
67807, 84211, 84227
67807, 67791, 84211
67791, 84195, 84211
67791, 67775, 84195
67775, 84179, 84195
67775, 67759, 84179
67759, 84163, 84179
67759, 67743, 84163
67743, 84147, 84163
67743, 67727, 84147
67727, 84131, 84147
67727, 67711, 84131
67711, 84115, 84131
67711, 67695, 84115
67695, 84099, 84115
67695, 67679, 84099
67679, 84083, 84099
67679, 67663, 84083
84869, 13423, 84852
13423, 13439, 84852
13439, 13455, 84852
13455, 84836, 84852
13455, 13471, 84836
13471, 84820, 84836
13471, 13487, 84820
13487, 84804, 84820
13487, 13503, 84804
13503, 84788, 84804
13503, 13519, 84788
13519, 84772, 84788
13519, 13535, 84772
13535, 84756, 84772
13535, 13551, 84756
13551, 84740, 84756
13551, 13567, 84740
13567, 84724, 84740
13567, 13583, 84724
13583, 84708, 84724
13583, 13599, 84708
13599, 84692, 84708
13599, 13615, 84692
13615, 84676, 84692
13615, 13631, 84676
13631, 84660, 84676
13631, 13647, 84660
13647, 84644, 84660
13647, 13663, 84644
13663, 84628, 84644
13663, 13679, 84628
13679, 84612, 84628
13679, 13695, 84612
13695, 84596, 84612
13695, 13711, 84596
13711, 84580, 84596
13711, 13727, 84580
13727, 84564, 84580
13727, 13743, 84564
13743, 84548, 84564
13743, 13759, 84548
13759, 84532, 84548
13759, 13775, 84532
13775, 84516, 84532
13775, 13791, 84516
13791, 84500, 84516
13791, 13807, 84500
13807, 84484, 84500
13807, 13823, 84484
13823, 84468, 84484
13823, 13839, 84468
13839, 84452, 84468
13839, 13855, 84452
13855, 84436, 84452
13855, 13871, 84436
13871, 84420, 84436
13871, 13887, 84420
13887, 84404, 84420
13887, 13903, 84404
13903, 84388, 84404
13903, 13919, 84388
13919, 84372, 84388
13919, 13935, 84372
13935, 84356, 84372
13935, 13951, 84356
13951, 84340, 84356
13951, 13967, 84340
13967, 84324, 84340
13967, 13983, 84324
13983, 84308, 84324
13983, 13999, 84308
13999, 84292, 84308
13999, 14015, 84292
14015, 84276, 84292
14015, 14031, 84276
14031, 84260, 84276
14031, 14047, 84260
14047, 84244, 84260
14047, 14063, 84244
14063, 84228, 84244
14063, 14079, 84228
14079, 84212, 84228
14079, 14095, 84212
14095, 84196, 84212
14095, 14111, 84196
14111, 84180, 84196
14111, 14127, 84180
14127, 84164, 84180
14127, 14143, 84164
14143, 84148, 84164
14143, 14159, 84148
14159, 84132, 84148
14159, 14175, 84132
14175, 84116, 84132
14175, 14191, 84116
14191, 84100, 84116
14191, 14207, 84100
14207, 84084, 84100
14207, 14223, 84084
70543, 70559, 86896
70959, 70975, 87297
71279, 71295, 87602
71551, 71567, 87859
10303, 10319, 87844
11103, 11119, 87077
86896, 70559, 86913
70559, 70575, 86913
70575, 86929, 86913
70575, 70591, 86929
70591, 86945, 86929
70591, 70607, 86945
70607, 86961, 86945
70607, 70623, 86961
70623, 86977, 86961
70623, 70639, 86977
70639, 86993, 86977
70639, 70655, 86993
70655, 87009, 86993
70655, 70671, 87009
70671, 87025, 87009
70671, 70687, 87025
70687, 87041, 87025
70687, 70703, 87041
70703, 87057, 87041
70703, 70719, 87057
70719, 87073, 87057
70719, 70735, 87073
70735, 87089, 87073
70735, 70751, 87089
70751, 87105, 87089
70751, 70767, 87105
70767, 87121, 87105
70767, 70783, 87121
70783, 87137, 87121
70783, 70799, 87137
70799, 87153, 87137
70799, 70815, 87153
70815, 87169, 87153
70815, 70831, 87169
70831, 87185, 87169
70831, 70847, 87185
70847, 87201, 87185
70847, 70863, 87201
70863, 87217, 87201
70863, 70879, 87217
70879, 87233, 87217
70879, 70895, 87233
70895, 87249, 87233
70895, 70911, 87249
70911, 87265, 87249
70911, 70927, 87265
70927, 87281, 87265
70927, 70943, 87281
70943, 87297, 87281
70943, 70959, 87297
87297, 70975, 87314
70975, 70991, 87314
70991, 87330, 87314
70991, 71007, 87330
71007, 87346, 87330
71007, 71023, 87346
71023, 87362, 87346
71023, 71039, 87362
71039, 87378, 87362
71039, 71055, 87378
71055, 87394, 87378
71055, 71071, 87394
71071, 87410, 87394
71071, 71087, 87410
71087, 87426, 87410
71087, 71103, 87426
71103, 87442, 87426
71103, 71119, 87442
71119, 87458, 87442
71119, 71135, 87458
71135, 87474, 87458
71135, 71151, 87474
71151, 87490, 87474
71151, 71167, 87490
71167, 87506, 87490
71167, 71183, 87506
71183, 87522, 87506
71183, 71199, 87522
71199, 87538, 87522
71199, 71215, 87538
71215, 87554, 87538
71215, 71231, 87554
71231, 87570, 87554
71231, 71247, 87570
71247, 87586, 87570
71247, 71263, 87586
71263, 87602, 87586
71263, 71279, 87602
87602, 71295, 87619
71295, 71311, 87619
71311, 87635, 87619
71311, 71327, 87635
71327, 87651, 87635
71327, 71343, 87651
71343, 87667, 87651
71343, 71359, 87667
71359, 87683, 87667
71359, 71375, 87683
71375, 87699, 87683
71375, 71391, 87699
71391, 87715, 87699
71391, 71407, 87715
71407, 87731, 87715
71407, 71423, 87731
71423, 87747, 87731
71423, 71439, 87747
71439, 87763, 87747
71439, 71455, 87763
71455, 87779, 87763
71455, 71471, 87779
71471, 87795, 87779
71471, 71487, 87795
71487, 87811, 87795
71487, 71503, 87811
71503, 87827, 87811
71503, 71519, 87827
71519, 87843, 87827
71519, 71535, 87843
71535, 87859, 87843
71535, 71551, 87859
87077, 11103, 87076
11103, 11087, 87076
11087, 87092, 87076
11087, 11071, 87092
11071, 87108, 87092
11071, 11055, 87108
11055, 87124, 87108
11055, 11039, 87124
11039, 87140, 87124
11039, 11023, 87140
11023, 87156, 87140
11023, 11007, 87156
11007, 87172, 87156
11007, 10991, 87172
10991, 87188, 87172
10991, 10975, 87188
10975, 87204, 87188
10975, 10959, 87204
10959, 87220, 87204
10959, 10943, 87220
10943, 87236, 87220
10943, 10927, 87236
10927, 87252, 87236
10927, 10911, 87252
10911, 87268, 87252
10911, 10895, 87268
10895, 87284, 87268
10895, 10879, 87284
10879, 87300, 87284
10879, 10863, 87300
10863, 87316, 87300
10863, 10847, 87316
10847, 87332, 87316
10847, 10831, 87332
10831, 87348, 87332
10831, 10815, 87348
10815, 87364, 87348
10815, 10799, 87364
10799, 87380, 87364
10799, 10783, 87380
10783, 87396, 87380
10783, 10767, 87396
10767, 87412, 87396
10767, 10751, 87412
10751, 87428, 87412
10751, 10735, 87428
10735, 87444, 87428
10735, 10719, 87444
10719, 87460, 87444
10719, 10703, 87460
10703, 87476, 87460
10703, 10687, 87476
10687, 87492, 87476
10687, 10671, 87492
10671, 87508, 87492
10671, 10655, 87508
10655, 87524, 87508
10655, 10639, 87524
10639, 87540, 87524
10639, 10623, 87540
10623, 87556, 87540
10623, 10607, 87556
10607, 87572, 87556
10607, 10591, 87572
10591, 87588, 87572
10591, 10575, 87588
10575, 87604, 87588
10575, 10559, 87604
10559, 87620, 87604
10559, 10543, 87620
10543, 87636, 87620
10543, 10527, 87636
10527, 87652, 87636
10527, 10511, 87652
10511, 87668, 87652
10511, 10495, 87668
10495, 87684, 87668
10495, 10479, 87684
10479, 87700, 87684
10479, 10463, 87700
10463, 87716, 87700
10463, 10447, 87716
10447, 87732, 87716
10447, 10431, 87732
10431, 87748, 87732
10431, 10415, 87748
10415, 87764, 87748
10415, 10399, 87764
10399, 87780, 87764
10399, 10383, 87780
10383, 87796, 87780
10383, 10367, 87796
10367, 87812, 87796
10367, 10351, 87812
10351, 87828, 87812
10351, 10335, 87828
10335, 87844, 87828
10335, 10319, 87844
4720, 4704, 93529
5744, 5728, 92538
75584, 75568, 92059
75824, 75808, 92284
76096, 76080, 92525
76416, 76400, 92830
76832, 76816, 93231
93529, 4720, 93530
4720, 4736, 93530
4736, 93514, 93530
4736, 4752, 93514
4752, 93498, 93514
4752, 4768, 93498
4768, 93482, 93498
4768, 4784, 93482
4784, 93466, 93482
4784, 4800, 93466
4800, 93450, 93466
4800, 4816, 93450
4816, 93434, 93450
4816, 4832, 93434
4832, 93418, 93434
4832, 4848, 93418
4848, 93402, 93418
4848, 4864, 93402
4864, 93386, 93402
4864, 4880, 93386
4880, 93370, 93386
4880, 4896, 93370
4896, 93354, 93370
4896, 4912, 93354
4912, 93338, 93354
4912, 4928, 93338
4928, 93322, 93338
4928, 4944, 93322
4944, 93306, 93322
4944, 4960, 93306
4960, 93290, 93306
4960, 4976, 93290
4976, 93274, 93290
4976, 4992, 93274
4992, 93258, 93274
4992, 5008, 93258
5008, 93242, 93258
5008, 5024, 93242
5024, 93226, 93242
5024, 5040, 93226
5040, 93210, 93226
5040, 5056, 93210
5056, 93194, 93210
5056, 5072, 93194
5072, 93178, 93194
5072, 5088, 93178
5088, 93162, 93178
5088, 5104, 93162
5104, 93146, 93162
5104, 5120, 93146
5120, 93130, 93146
5120, 5136, 93130
5136, 93114, 93130
5136, 5152, 93114
5152, 93098, 93114
5152, 5168, 93098
5168, 93082, 93098
5168, 5184, 93082
5184, 93066, 93082
